Movie_id,Movie_Name,Storyline,Budget,Language,Revenue,Image,Rating,Genre1,Genre2,Genre3,Cast1,Cast2,Cast3
910,Hansel & Gretel: Witch Hunters,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",50000000,English,226349749,https://image.tmdb.org/t/p/w220_and_h330_face/j343Rpj3WeNvP0SV80zveve70io.jpg,60,Fantasy,Horror,Action,Jeremy Renner,Gemma Arterton,Famke Janssen
911,The King of Fighters,"The King of Fighters movie will introduce a new science fiction spin into the setting established in the games universe by following the surviving members of three legendary fighting clans who are continually whisked away to other dimensions by an evil power. As the fighters enter each new world they battle that universes native defenders, while the force that brought them seeks to find a way to invade and infect our world.",12000000,English,2000371,https://image.tmdb.org/t/p/w220_and_h330_face/qDI6PbIjeEdLUoPHGaZqDMV9Fdx.jpg,52,Action,Thriller,Science Fiction,Sean Faris,Maggie Q,Ray Park
912,Fat Ass Zombies,"In a sleepy town, one man, a wannabe horror film director is about to have his life and the world he knows change forever. Finally, he gets the big break he has been waiting a lifetime for, but its not Hollywood knocking on his door.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/btrers8SNujMJhxjLvjh7AJpN3T.jpg,48,Horror,Comedy,unknown,Kayla Vosburg,Gregg Daniel,Kristen Renton
913,The Remaining,"When a group of close-knit friends assemble for the marriage of Skylar and Dan, they have no idea they will witness The Rapture and face a series of catastrophic events turning the celebration into a life-or-death struggle.",0,English,1169603,https://image.tmdb.org/t/p/w220_and_h330_face/sjw5d110lXV4tWgqKG1hGOphchT.jpg,56,Thriller,Horror,unknown,Alexa PenaVega,Johnny Pacar,Shaun Sipos
914,The Virtuoso,A lonesome stranger with nerves of steel must track down and kill a rogue hitman to satisfy an outstanding debt. But the only information he's been given is a time and location where to find his quarry. No name. No description. Nothing.,0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/vXHzO26mJaOt4VO7ZFiM6No5ScT.jpg,62,Thriller,unknown,unknown,Anthony Hopkins,Abbie Cornish,Diora Baird
915,Godzilla,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",160000000,English,529076069,https://image.tmdb.org/t/p/w220_and_h330_face/iBZhbCVhLpyxAfW1B8ePUxjScrx.jpg,63,Action,Drama,Science Fiction,Aaron Taylor-Johnson,Elizabeth Olsen,Juliette Binoche
916,The Passion of the Christ,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.,30000000,English,611899420,https://image.tmdb.org/t/p/w220_and_h330_face/2C9vyK6leWDb2ds65R7uIwSmh8V.jpg,74,Drama,unknown,unknown,Jim Caviezel,Maia Morgenstern,Christo Jivkov
917,I Am Legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",150000000,English,585410052,https://image.tmdb.org/t/p/w220_and_h330_face/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,72,Drama,Science Fiction,Thriller,Will Smith,Alice Braga,Charlie Tahan
918,Skyline,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",10000000,English,66984887,https://image.tmdb.org/t/p/w220_and_h330_face/8QpvbnNrtzijlwiM0bFVeilc6lc.jpg,49,Science Fiction,Action,unknown,Eric Balfour,Scottie Thompson,David Zayas
919,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",170000000,English,714766572,https://image.tmdb.org/t/p/w220_and_h330_face/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,77,Action,Adventure,Science Fiction,Chris Evans,Scarlett Johansson,Sebastian Stan
920,Warrior,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.",25000000,English,23308615,https://image.tmdb.org/t/p/w220_and_h330_face/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,78,Drama,Action,unknown,Joel Edgerton,Tom Hardy,Jennifer Morrison
921,100% Wolf,"Freddy Lupin, heir to a proud family line of werewolves, is in for a shock when on his 14th birthday his first 'warfing' goes awry, turning him into a ferocious poodle. The pack elders give Freddy until the next moonrise to prove he has the heart of a wolf, or risk being cast out forever. With the help of an unlikely ally in a streetwise stray named Batty, Freddy must prove he's 100% Wolf.",0,English,4608579,https://image.tmdb.org/t/p/w220_and_h330_face/2VrvxK4yxNCU6KVgo5TADJeBEQu.jpg,59,Animation,Family,Fantasy,Ilai Swindells,Jai Courtney,Samara Weaving
922,Rambo: Last Blood,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",50000000,English,91490353,https://image.tmdb.org/t/p/w220_and_h330_face/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg,65,Action,Thriller,Drama,Sylvester Stallone,Paz Vega,Sergio Peris-Mencheta
923,Safer at Home,"Two years into the pandemic, a group of friends throw an online party with a night of games, drinking and drugs. After taking an ecstasy pill, things go terribly wrong and the safety of their home becomes more terrifying than the raging chaos outside.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/2mfnSVdDartB6TJ3k7Qyn0zMzKu.jpg,55,Thriller,Horror,unknown,Jocelyn Hudon,Emma Lahana,Alisa Allapach
924,The Great Wall,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,150000000,English,331957105,https://image.tmdb.org/t/p/w220_and_h330_face/p70dq1YxabemdZDm5K6Q8G10wSn.jpg,60,Action,Adventure,Fantasy,Matt Damon,Jing Tian,Willem Dafoe
925,Sword Art Online: The Movie – Ordinal Scale,"In 2026, four years after the infamous Sword Art Online incident, a revolutionary new form of technology has emerged: the Augma, a device that utilizes an Augmented Reality system. Unlike the Virtual Reality of the NerveGear and the Amusphere, it is perfectly safe and allows players to use it while they are conscious, creating an instant hit on the market. The most popular application for the Augma is the game Ordinal Scale, which immerses players in a fantasy role-playing game with player rankings and rewards.  Following the new craze, Kirito's friends dive into the game, and despite his reservations about the system, Kirito eventually joins them. While at first it appears to be just fun and games, they soon find out that the game is not all that it seems...",0,Japanese,20725409,https://image.tmdb.org/t/p/w220_and_h330_face/2szdEK0Mr0RG0nWGFVTseNQHbnP.jpg,77,Animation,Action,Adventure,Yoshitsugu Matsuoka,Haruka Tomatsu,Ayahi Takagaki
926,Sucker Punch,"A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.",82000000,English,89792502,https://image.tmdb.org/t/p/w220_and_h330_face/8oBc33JEnYm3rqPIwGtQXQbP96j.jpg,61,Action,Fantasy,Thriller,Emily Browning,Abbie Cornish,Jena Malone
927,I'm Not Ashamed,Based on the inspiring and powerful true story and journal entries of Rachel Joy Scott- the first student killed in the Columbine High School shooting in 1999.,1500000,English,2000000,https://image.tmdb.org/t/p/w220_and_h330_face/P4bxuNq5XT0Wc3MYpoLP52e0P6.jpg,75,Drama,unknown,unknown,Masey McLain,Mark Daugherty,Jennifer O'Neill
928,Tekken,"In the year of 2039, after World Wars destroy much of the civilization as we know it, territories are no longer run by governments, but by corporations; the mightiest of which is the Mishima Zaibatsu. In order to placate the seething masses of this dystopia, Mishima sponsors Tekken, a tournament in which fighters battle until only one is left standing.",30000000,English,967000,https://image.tmdb.org/t/p/w220_and_h330_face/1xO2LirDZstkqZic1FwfK6GJIHH.jpg,54,Crime,Drama,Action,Jon Foo,Kelly Overton,Cary-Hiroyuki Tagawa
929,The Human Centipede 2 (Full Sequence),"Inspired by the fictional Dr. Heiter, disturbed loner Martin dreams of creating a 12-person centipede and sets out to realize his sick fantasy.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/2cMTX2BQVJDZfFlnPL5dDstmLfz.jpg,48,Drama,Horror,Crime,Laurence R. Harvey,Ashlynn Yennie,Dominic Borrelli
930,Containment,Neighbors in a block wake one morning to find they have been sealed inside their apartments. Can they work together to find out why? Or will they destroy each other in their fight to escape?,0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/jMyudM6LM9VfIsR8ZRghlSpAdfv.jpg,59,Thriller,Horror,Science Fiction,Louise Brealey,Lee Ross,Sheila Reid
931,"As Above, So Below","When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",5000000,English,40100000,https://image.tmdb.org/t/p/w220_and_h330_face/oJZSajKLJkoTOzSZQN2ZwRnPwHZ.jpg,67,Horror,Thriller,unknown,Perdita Weeks,Ben Feldman,Edwin Hodge
932,A Boy Called Christmas,"An ordinary young boy called Nikolas sets out on an extraordinary adventure into the snowy north in search of his father who is on a quest to discover the fabled village of the elves, Elfhelm. Taking with him a headstrong reindeer called Blitzen and a loyal pet mouse, Nikolas soon meets his destiny in this magical and endearing story that proves nothing is impossible…",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/1sRejtiHOZGggZd9RcmdqbapLM5.jpg,75,Family,Adventure,Fantasy,Henry Lawfull,Michiel Huisman,Stephen Merchant
933,The Tiger Rising,"When 12-year-old Rob Horton discovers a caged tiger in the woods near his home, his imagination runs wild and life begins to change in the most unexpected ways. With the help of a wise and mysterious maid, Willie May  and the stubborn new girl in school, he must navigate through childhood memories, heartache, and wondrous adventures.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/mEukzqPoCpbrXLGslT8qdTuyRKZ.jpg,46,Family,Adventure,unknown,Christian Convery,Madalen Mills,Dennis Quaid
934,Trinity Seven 2: Heaven's Library & Crimson Lord,"The series focuses on the adventures of Arata Kasuga, a high school student, who is targeted by Lilith, a teacher at a mystical school. Given three choices in an effort to help save the breakdown phenomenon of the world by evil forces and while attempting to solve the mystery of his beloved cousin and childhood friend, Hijiri, who disappeared to a difference space.",0,Japanese,15712,https://image.tmdb.org/t/p/w220_and_h330_face/vh4f6N3VdgzmYnRK3VctwBZWdv9.jpg,79,Animation,Action,Fantasy,Aya Uchida,Ayane Sakura,Yumi Hara
935,Phineas and Ferb: The Movie: Candace Against the Universe,"Phineas and Ferb travel across the galaxy to rescue their older sister Candace, who has been abducted by aliens and taken to a utopia in a far-off planet, free of her pesky little brothers.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/n6hptKS7Y0ZjkYwbqKOK3jz9XAC.jpg,74,Family,Animation,Science Fiction,Ashley Tisdale,Vincent Martella,David Errigo Jr.
936,Never Back Down: No Surrender,"Picking up after the events of Never Back Down 2, former MMA champion Case Walker is on the comeback trail to become champion once again.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/pHVswTDHAvq9Npi0XCZ0qVMSiM2.jpg,70,Drama,Action,unknown,Michael Jai White,Josh Barnett,Gillian White
937,Justice Society: World War II,"When the Flash finds himself dropped into the middle of World War II, he joins forces with Wonder Woman and her top-secret team known as the Justice Society of America.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/e4REOC6CZW8J6FslA4nRvdQXFXR.jpg,76,Animation,War,Science Fiction,Stana Katic,Matt Bomer,Chris Diamantopoulos
938,Dragon Ball Z: Lord Slug,A Super Namekian named Slug comes to invade Earth. But the Z Warriors do their best to stop Slug and his gang.,0,Japanese,16400000,https://image.tmdb.org/t/p/w220_and_h330_face/1lmwZTsqwTtvd3m60pyQfhGM2Ut.jpg,64,Action,Animation,Science Fiction,Toshio Furukawa,Kenji Utsumi,Masako Nozawa
939,Black Island,The dark secrets of a seemingly peaceful island threaten to swallow up an orphaned student when he grows close to a mysterious new teacher.,0,German,0,https://image.tmdb.org/t/p/w220_and_h330_face/53jsv5TASLwOqsJNsUNp4RPPq2l.jpg,61,Thriller,unknown,unknown,Philip Froissant,Hanns Zischler,Alice Dwyer
940,War for the Planet of the Apes,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",150000000,English,488533726,https://image.tmdb.org/t/p/w220_and_h330_face/fOTNGIdlOO4A5X4ahVqNhSczYV9.jpg,71,Drama,Science Fiction,War,Andy Serkis,Woody Harrelson,Steve Zahn
